mean_aX,mean_aY,mean_aZ,mean_gX,mean_gY,mean_gZ,std_aX,std_aY,std_aZ,std_gX,std_gY,std_gZ,rms_aX,rms_aY,rms_aZ,rms_gX,rms_gY,rms_gZ,sma_acc,sma_gyro,label
0.424,9.36511111111111,5.84188888888889,-0.242444444444444,0.198666666666667,0.156666666666667,4.22273341569178,10.3251786963283,6.30150990724534,0.864034158918371,1.27729665700651,0.924790246488359,4.00374552415887,13.5081139237785,8.33214130807788,0.849931631237347,1.22052402224982,0.885864047758521,18.9403333333333,2.59355555555556,aerobic
-0.2627,6.8247,4.1354,-0.4594,0.1634,0.2254,3.81735382605979,8.12025552485197,6.4168203825744,1.14143401035715,1.21139159647077,0.847908695294225,3.63097541991129,10.2918037729059,7.35931780805803,1.17627921855315,1.16078516530838,0.835379793866239,15.9884,2.7628,aerobic
0.1081,7.4059,5.2558,-0.1147,-0.266,0.0038,4.18515839206435,8.39300405033197,6.32005910309917,1.58634093645303,0.943605143408336,1.15328947893503,3.97186118841029,10.8740801955844,7.97322180802717,1.50929980454514,0.933867014087124,1.0941130654553,17.5852,2.9729,aerobic
-0.9526,8.9673,6.1575,0.2818,-0.0459,-0.0222,4.39809555249643,8.35237287707977,5.86625169460401,1.52738897032376,0.956431498389253,1.11666157212768,4.27976247004434,11.9665529163582,8.29978459359037,1.47615602156412,0.908510814465078,1.05959077006173,18.448,2.6521,aerobic
-0.4778,6.4554,5.0829,0.1584,0.1742,-0.0403,3.35516562929463,6.7912444318647,5.51898185960659,1.30949050312623,1.20410536637511,0.618166473442946,3.21865120819265,9.12036676894082,7.29719926410126,1.25234955184246,1.15552083494847,0.587827270548075,14.6041,2.4265,aerobic
-0.0133333333333333,7.284,6.53122222222222,-0.184666666666667,0.0826666666666667,0.0605555555555556,3.60808945288223,7.65558846529775,6.12535741360816,1.15009912616261,1.21279913835721,0.760465336342017,3.40176548933704,10.2543984167229,8.71825543838266,1.09993636179554,1.14642235769468,0.71952631022855,16.9052222222222,2.53122222222222,aerobic
-1.4206,8.2618,5.3595,-0.1605,-0.0838,-0.2263,3.54092744285386,7.22234603004992,6.27966324734058,1.43107809011249,1.28331002576237,0.984299869619687,3.64725304852844,10.7332843622071,8.01342584042555,1.36709410795307,1.22033544568696,0.960819077662387,16.5545,3.1266,aerobic
-0.8464,7.4508,5.1976,0.2755,-0.0309,-0.3154,3.33276419141162,7.28375319613606,5.7879622435995,1.38761972456433,1.27831498900354,0.835796253747154,3.27306865189229,10.1617998012163,7.56078712833525,1.34493118783081,1.21310968176831,0.853332877604045,15.426,2.9314,aerobic
-0.662555555555556,7.75666666666667,6.116,0.119,0.280333333333333,0.0304444444444445,4.29909359956,8.39274414300829,5.53642278461463,1.13328593038121,1.19278466204089,0.90907715721922,4.10701926246058,11.080504069962,8.04062547318304,1.07507855010175,1.15898245600757,0.85762669941855,17.6987777777778,2.60666666666667,aerobic
-0.66,6.4254,4.4416,-0.2246,0.0691,0.0813,4.15281377167605,6.97633326484782,5.2925509329413,1.35264992596836,1.39822684934249,0.931928949366134,3.99460586291063,9.2243194003677,6.70356594656903,1.30274356647807,1.32827305174802,0.887835626678723,15.5476,3.0876,aerobic
0.5614,8.768,5.4086,-0.1669,-0.0149,0.1081,3.04737435982009,8.72326675557322,6.1229338682984,1.78440886258976,1.32076437885205,0.943059612820596,2.94499769100079,12.0566856390967,7.93689115460203,1.70104647202832,1.25307569603755,0.901171959173165,18.1892,3.3117,aerobic
0.0391,10.323,6.4643,0.0638,0.1981,0.0502,2.66741249778382,8.46780985720498,6.06344134135063,1.6121219832534,1.14858738844238,0.909841964299295,2.53083174075243,13.0804339530461,8.6530898123156,1.53072335841588,1.10750679456155,0.864610432507034,19.4412,2.9273,aerobic
-0.5106,8.3816,5.2934,-0.0158,-0.0344,-0.1325,2.69949065977681,9.20509310955384,6.63924688165424,0.885843577864876,1.21766700428867,0.857504810482134,2.61136692174807,12.1041969498187,8.22749796718298,0.840533521044818,1.15569243313262,0.824220419548072,17.0698,2.3659,aerobic
0.1743,7.2974,5.7441,-0.2593,0.1566,0.0867,2.72279044160378,10.7555838025341,6.7347651522199,1.1203197013948,1.343142517465,1.04384609870315,2.58893984093876,12.5445753774291,8.59162617319911,1.09400233089331,1.28380380120951,0.994067452439722,18.0412,2.89,aerobic
-0.240666666666667,6.74466666666667,5.79322222222222,0.666444444444444,0.454111111111111,-0.387777777777778,2.64690677962032,9.4315234453401,5.90615462415643,3.17248199802265,1.7663384050377,1.93527251167489,2.50710563532267,11.1606642175893,8.03543619088459,3.06439172865785,1.72612485064088,1.8653442339448,17.6352222222222,4.69211111111111,aerobic
-0.7705,7.00775,3.953875,0.617125,0.125875,-0.622125,3.00502027566252,9.18317484393528,4.55026553189089,3.39637022369891,1.80479388910281,1.89020674889585,2.91462669136203,11.085933553382,5.80946894087575,3.23639577694076,1.69291623389936,1.87438279841659,14.892125,4.614125,aerobic
